GEOID,date,hour_range,risk_score,risk_level,risk_decile
06075010102,2025-10-25,15-18,2.352310652712177e-05,low,4
06075010102,2025-10-25,18-21,2.352310652712177e-05,low,4
06075010102,2025-10-25,21-24,2.352310652712177e-05,low,4
06075031202,2025-10-25,00-03,1.681853734675974e-05,low,3
06075031202,2025-10-25,03-06,1.681853734675974e-05,low,3
06075031202,2025-10-25,06-09,1.681853734675974e-05,low,3
06075031202,2025-10-25,09-12,1.681853734675974e-05,low,3
06075031202,2025-10-25,12-15,1.681853734675974e-05,low,3
06075031202,2025-10-25,15-18,0.9992581951130368,medium,7
06075031202,2025-10-25,18-21,1.681853734675974e-05,low,3
06075031202,2025-10-25,21-24,0.14263271869776745,low,4
06075031000,2025-10-25,00-03,1.681853734675974e-05,low,3
06075031000,2025-10-25,03-06,1.681853734675974e-05,low,3
06075031000,2025-10-25,06-09,1.681853734675974e-05,low,3
06075031000,2025-10-25,09-12,1.681853734675974e-05,low,3
06075031000,2025-10-25,12-15,1.681853734675974e-05,low,3
06075031000,2025-10-25,15-18,0.466207590645468,medium,5
06075031000,2025-10-25,18-21,0.9996251231979105,medium,8
06075031000,2025-10-25,21-24,0.27017501749272,medium,5
06075013001,2025-10-25,00-03,0.999736824235738,medium,8
06075013001,2025-10-25,03-06,2.352310652712177e-05,low,4
06075013001,2025-10-25,06-09,0.30023285735442895,medium,5
06075013001,2025-10-25,09-12,2.352310652712177e-05,low,4
06075013001,2025-10-25,12-15,0.22008711936504755,low,4
06075013001,2025-10-25,15-18,0.9995775685411132,medium,8
06075013001,2025-10-25,18-21,0.9995011380888517,medium,7
06075013001,2025-10-25,21-24,2.352310652712177e-05,low,4
06075010901,2025-10-25,00-03,2.352310652712177e-05,low,4
06075010901,2025-10-25,03-06,0.3165885040867782,medium,5
06075010901,2025-10-25,06-09,0.0315826279489543,low,4
06075010901,2025-10-25,09-12,0.21484828839408288,low,4
06075010901,2025-10-25,12-15,2.352310652712177e-05,low,4
06075010901,2025-10-25,15-18,2.352310652712177e-05,low,4
06075010901,2025-10-25,18-21,2.352310652712177e-05,low,4
06075010901,2025-10-25,21-24,0.9998094976330992,medium,8
06075011800,2025-10-25,00-03,2.352310652712177e-05,low,4
06075011800,2025-10-25,03-06,2.352310652712177e-05,low,4
06075011800,2025-10-25,06-09,2.352310652712177e-05,low,4
06075011800,2025-10-25,09-12,0.21010152481208832,low,4
06075011800,2025-10-25,12-15,0.9995745309907644,medium,8
06075011800,2025-10-25,15-18,0.03383543037425606,low,4
06075011800,2025-10-25,18-21,2.352310652712177e-05,low,4
06075011800,2025-10-25,21-24,2.352310652712177e-05,low,4
06075021300,2025-10-25,00-03,1.681853734675974e-05,low,3
06075021300,2025-10-25,03-06,0.6694355204380075,medium,6
06075021300,2025-10-25,06-09,0.9980002745955403,medium,7
06075021300,2025-10-25,09-12,1.681853734675974e-05,low,3
06075021300,2025-10-25,12-15,0.11333994589697029,low,4
06075021300,2025-10-25,15-18,0.11363564607504868,low,4
06075021300,2025-10-25,18-21,1.681853734675974e-05,low,3
06075021300,2025-10-25,21-24,0.15395540839927846,low,4
06075980200,2025-10-25,00-03,2.352310652712177e-05,low,4
06075980200,2025-10-25,03-06,2.352310652712177e-05,low,4
06075980200,2025-10-25,06-09,2.352310652712177e-05,low,4
06075980200,2025-10-25,09-12,0.9993918415425778,medium,7
06075980200,2025-10-25,12-15,0.940467957127491,medium,6
06075980200,2025-10-25,15-18,0.9997551756503735,medium,8
06075980200,2025-10-25,18-21,0.999701584017252,medium,8
06075980200,2025-10-25,21-24,2.352310652712177e-05,low,4
06075042800,2025-10-25,00-03,0.13458850213453533,low,4
06075042800,2025-10-25,03-06,2.352310652712177e-05,low,4
06075042800,2025-10-25,06-09,0.784107434321504,medium,6
06075042800,2025-10-25,09-12,2.352310652712177e-05,low,4
06075042800,2025-10-25,12-15,2.352310652712177e-05,low,4
06075042800,2025-10-25,15-18,0.6874292859479504,medium,6
06075042800,2025-10-25,18-21,2.352310652712177e-05,low,4
06075042800,2025-10-25,21-24,0.5421169071314297,medium,6
